1.000000,15.000000,2.000000,1.000000,3.000000,4.000000,1.000000,-0.629132,-1.230063,-0.031325,-0.145914,-0.216663,-0.035430
7.000000,15.000000,2.000000,8.000000,0.000000,2.000000,1.000000,-1.215624,1.153314,-0.031325,-0.145914,-0.216663,-2.060143
4.000000,1.000000,4.000000,7.000000,4.000000,4.000000,1.000000,0.690474,0.498580,-1.197429,-0.145914,-0.216663,-0.035430
4.000000,15.000000,4.000000,7.000000,3.000000,4.000000,1.000000,-1.288935,0.070282,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,11.000000,1.000000,1.000000,5.000000,4.000000,0.000000,-1.435558,3.356849,-0.420027,-0.145914,-0.216663,-1.250258
4.000000,15.000000,2.000000,12.000000,0.000000,4.000000,1.000000,-0.555821,-1.000755,-0.031325,-0.145914,-0.216663,-0.197407
6.000000,7.000000,2.000000,10.000000,0.000000,4.000000,1.000000,0.690474,0.717163,0.746077,-0.145914,-0.216663,-0.035430
4.000000,6.000000,2.000000,7.000000,0.000000,4.000000,1.000000,-0.555821,3.013726,-1.974832,-0.145914,-0.216663,0.207536
6.000000,9.000000,2.000000,10.000000,0.000000,4.000000,1.000000,1.057031,-0.959522,1.134779,-0.145914,-0.216663,-0.035430
4.000000,9.000000,2.000000,13.000000,0.000000,4.000000,1.000000,-1.069001,-0.159120,1.134779,-0.145914,-0.216663,0.774455
4.000000,11.000000,5.000000,1.000000,4.000000,4.000000,0.000000,0.763786,-0.901426,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,6.000000,1.000000,4.000000,1.000000,-0.995689,0.949313,-0.420027,-0.145914,-0.216663,-0.440373
1.000000,9.000000,2.000000,10.000000,0.000000,2.000000,1.000000,1.350277,1.403276,1.134779,-0.145914,-0.216663,-0.035430
4.000000,11.000000,2.000000,7.000000,0.000000,4.000000,1.000000,1.057031,-0.430333,-0.420027,-0.145914,-0.216663,-0.197407
4.000000,12.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.397228,-0.581989,1.523480,-0.145914,-0.216663,-0.035430
7.000000,8.000000,2.000000,3.000000,0.000000,4.000000,1.000000,0.177294,-0.835437,0.357376,-0.145914,-0.216663,-0.035430
4.000000,8.000000,4.000000,10.000000,1.000000,4.000000,1.000000,-0.702444,0.773905,0.357376,-0.145914,-0.216663,0.207536
4.000000,15.000000,2.000000,4.000000,5.000000,3.000000,0.000000,-0.995689,-1.492275,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,8.000000,3.000000,4.000000,0.000000,-1.508870,0.352201,-0.420027,-0.145914,-0.216663,-0.845315
4.000000,14.000000,2.000000,10.000000,5.000000,4.000000,0.000000,0.617163,-1.306956,1.912181,-0.145914,4.503409,1.584340
1.000000,9.000000,0.000000,4.000000,1.000000,4.000000,1.000000,0.837097,0.585545,1.134779,-0.145914,-0.216663,1.179398
5.000000,11.000000,0.000000,4.000000,1.000000,4.000000,1.000000,0.617163,-0.757472,-0.420027,-0.145914,-0.216663,1.584340
4.000000,15.000000,2.000000,13.000000,0.000000,4.000000,1.000000,0.323917,0.456770,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,4.000000,2.000000,7.000000,0.000000,4.000000,1.000000,0.543851,0.254710,-2.752235,-0.145914,-0.216663,-0.035430
4.000000,8.000000,2.000000,8.000000,0.000000,4.000000,1.000000,-0.262575,-1.264161,0.357376,-0.145914,-0.216663,-0.035430
4.000000,11.000000,2.000000,1.000000,0.000000,4.000000,1.000000,0.177294,-0.401805,-0.420027,-0.145914,-0.216663,0.612478
4.000000,11.000000,2.000000,7.000000,0.000000,4.000000,1.000000,-0.629132,-0.015498,-0.420027,0.532868,-0.216663,-0.035430
4.000000,9.000000,2.000000,12.000000,0.000000,4.000000,1.000000,-0.629132,-1.234373,1.134779,0.180004,-0.216663,-0.035430
0.000000,5.000000,3.000000,0.000000,1.000000,4.000000,1.000000,-0.482509,0.986793,-2.363533,-0.145914,-0.216663,-0.035430
4.000000,11.000000,2.000000,14.000000,0.000000,4.000000,1.000000,0.690474,-0.380318,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,10.000000,2.000000,10.000000,0.000000,4.000000,1.000000,0.250605,-0.693047,2.300883,-0.145914,-0.216663,0.369513
4.000000,15.000000,0.000000,13.000000,1.000000,4.000000,1.000000,-0.702444,-0.797587,-0.031325,-0.145914,-0.216663,1.422363
4.000000,11.000000,2.000000,3.000000,0.000000,4.000000,1.000000,-0.189263,-0.324447,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,15.000000,0.000000,1.000000,1.000000,4.000000,0.000000,-0.775755,-0.062595,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,11.000000,2.000000,1.000000,5.000000,4.000000,0.000000,1.057031,-0.188879,-0.420027,-0.145914,-0.216663,-0.035430
5.000000,15.000000,2.000000,4.000000,0.000000,4.000000,1.000000,0.763786,0.017994,-0.031325,-0.145914,-0.216663,0.774455
0.000000,15.000000,4.000000,0.000000,3.000000,4.000000,1.000000,-0.995689,0.103263,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,15.000000,4.000000,10.000000,3.000000,4.000000,1.000000,-1.435558,-0.836327,-0.031325,-0.145914,-0.216663,-0.683338
4.000000,9.000000,5.000000,12.000000,3.000000,2.000000,0.000000,-0.555821,1.138743,1.134779,-0.145914,-0.216663,-0.035430
6.000000,9.000000,2.000000,12.000000,0.000000,4.000000,1.000000,-0.702444,-0.260391,1.134779,-0.145914,-0.216663,2.394226
4.000000,15.000000,4.000000,7.000000,1.000000,4.000000,1.000000,-1.142312,0.207452,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,15.000000,2.000000,10.000000,2.000000,4.000000,1.000000,2.963129,-0.616191,-0.031325,-0.145914,-0.216663,-1.655200
4.000000,11.000000,4.000000,8.000000,3.000000,4.000000,1.000000,-0.849066,0.228703,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,7.000000,2.000000,1.000000,0.000000,4.000000,1.000000,0.103982,-1.492853,0.746077,-0.145914,-0.216663,-0.035430
0.000000,0.000000,2.000000,0.000000,0.000000,4.000000,1.000000,2.083392,0.217694,-1.586131,-0.145914,-0.216663,-3.112994
4.000000,1.000000,4.000000,8.000000,3.000000,4.000000,0.000000,-1.508870,1.135521,-1.197429,-0.145914,-0.216663,-1.493223
2.000000,5.000000,2.000000,5.000000,0.000000,4.000000,1.000000,-0.555821,-0.604983,-2.363533,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,12.000000,1.000000,4.000000,1.000000,-1.508870,2.435450,-0.420027,-0.145914,-0.216663,-0.845315
4.000000,9.000000,2.000000,8.000000,0.000000,4.000000,1.000000,0.983720,0.821741,1.134779,-0.145914,-0.216663,-0.035430
4.000000,11.000000,2.000000,8.000000,5.000000,4.000000,0.000000,0.543851,-1.309012,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,11.000000,2.000000,12.000000,0.000000,4.000000,1.000000,1.496900,-0.282760,-0.420027,-0.145914,-0.216663,0.612478
4.000000,11.000000,0.000000,3.000000,1.000000,4.000000,0.000000,0.397228,1.457242,-0.420027,1.796326,-0.216663,-0.035430
4.000000,11.000000,0.000000,12.000000,3.000000,4.000000,0.000000,1.057031,1.482463,-0.420027,-0.145914,-0.216663,-0.440373
2.000000,11.000000,2.000000,11.000000,0.000000,4.000000,1.000000,0.763786,0.743283,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,12.000000,2.000000,10.000000,0.000000,4.000000,1.000000,-0.409198,0.116243,1.523480,-0.145914,-0.216663,0.774455
4.000000,6.000000,4.000000,12.000000,1.000000,4.000000,1.000000,-0.629132,-1.283280,-1.974832,-0.145914,-0.216663,-0.035430
1.000000,10.000000,4.000000,10.000000,1.000000,4.000000,0.000000,0.323917,2.094638,2.300883,-0.145914,-0.216663,0.774455
4.000000,8.000000,2.000000,10.000000,0.000000,4.000000,1.000000,1.350277,0.570310,0.357376,-0.145914,-0.216663,-0.035430
4.000000,15.000000,0.000000,3.000000,4.000000,4.000000,0.000000,-0.115952,0.918521,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,15.000000,0.000000,7.000000,4.000000,2.000000,0.000000,-0.775755,0.215837,-0.031325,-0.145914,-0.216663,-1.250258
4.000000,11.000000,2.000000,12.000000,5.000000,1.000000,0.000000,-0.629132,-0.682483,-0.420027,-0.145914,3.686951,-0.440373
2.000000,9.000000,2.000000,11.000000,0.000000,4.000000,1.000000,-0.335886,0.345948,1.134779,-0.145914,-0.216663,-0.035430
2.000000,15.000000,4.000000,6.000000,1.000000,4.000000,1.000000,-0.702444,-0.702967,-0.031325,-0.145914,-0.216663,0.774455
6.000000,10.000000,2.000000,10.000000,0.000000,4.000000,1.000000,0.690474,0.014166,2.300883,-0.145914,4.503409,1.584340
4.000000,15.000000,2.000000,12.000000,0.000000,4.000000,1.000000,-0.115952,0.122230,-0.031325,-0.145914,-0.216663,0.612478
4.000000,7.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.690474,-0.177045,0.746077,-0.145914,-0.216663,-0.035430
1.000000,11.000000,4.000000,8.000000,3.000000,2.000000,1.000000,-0.482509,0.564929,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,12.000000,2.000000,4.000000,0.000000,4.000000,1.000000,2.743195,-0.621430,1.523480,-0.145914,-0.216663,-0.035430
4.000000,9.000000,2.000000,4.000000,0.000000,4.000000,1.000000,0.397228,0.080534,1.134779,1.888401,-0.216663,1.584340
6.000000,12.000000,4.000000,10.000000,1.000000,4.000000,0.000000,0.617163,-0.385282,1.523480,-0.145914,-0.216663,0.774455
4.000000,15.000000,4.000000,13.000000,3.000000,4.000000,0.000000,-1.362247,-0.014039,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,3.000000,1.000000,4.000000,1.000000,-0.702444,-0.818108,-0.420027,-0.145914,-0.216663,-0.035430
5.000000,11.000000,2.000000,3.000000,0.000000,4.000000,1.000000,-0.482509,1.211563,-0.420027,0.895075,-0.216663,-0.035430
0.000000,0.000000,4.000000,0.000000,3.000000,4.000000,0.000000,-1.582181,1.090414,-1.586131,4.470696,-0.216663,-0.683338
4.000000,1.000000,4.000000,6.000000,3.000000,4.000000,1.000000,-0.629132,0.048501,-1.197429,-0.145914,-0.216663,-0.035430
2.000000,11.000000,4.000000,1.000000,1.000000,4.000000,0.000000,-0.555821,-0.004896,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,11.000000,2.000000,6.000000,0.000000,4.000000,1.000000,0.250605,-0.616684,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,9.000000,4.000000,12.000000,2.000000,4.000000,1.000000,-1.069001,2.298422,1.134779,-0.145914,-0.216663,-0.035430
4.000000,14.000000,2.000000,10.000000,0.000000,4.000000,1.000000,-0.042640,-1.179157,1.912181,-0.145914,-0.216663,-0.035430
6.000000,11.000000,2.000000,8.000000,0.000000,4.000000,1.000000,1.276966,1.381580,-0.420027,-0.145914,4.466185,0.774455
4.000000,15.000000,2.000000,12.000000,5.000000,4.000000,0.000000,-0.775755,1.782004,-0.031325,0.404369,-0.216663,-1.250258
4.000000,11.000000,4.000000,7.000000,3.000000,4.000000,0.000000,-0.189263,-0.823490,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,6.000000,2.000000,6.000000,0.000000,4.000000,1.000000,1.057031,-0.891866,-1.974832,-0.145914,-0.216663,0.774455
5.000000,15.000000,2.000000,12.000000,0.000000,4.000000,1.000000,1.276966,1.073521,-0.031325,-0.145914,-0.216663,0.774455
2.000000,8.000000,2.000000,3.000000,0.000000,2.000000,1.000000,0.763786,0.071903,0.357376,-0.145914,-0.216663,-0.035430
4.000000,15.000000,2.000000,12.000000,0.000000,4.000000,1.000000,1.203654,0.547335,-0.031325,-0.145914,-0.216663,1.260386
4.000000,11.000000,4.000000,3.000000,1.000000,4.000000,1.000000,-1.215624,-0.825688,-0.420027,-0.145914,-0.216663,0.045559
4.000000,15.000000,4.000000,8.000000,3.000000,4.000000,0.000000,-1.288935,0.096005,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,9.000000,2.000000,4.000000,0.000000,4.000000,1.000000,0.103982,-0.672004,1.134779,-0.145914,-0.216663,1.584340
4.000000,9.000000,4.000000,4.000000,3.000000,2.000000,1.000000,-0.629132,-1.067179,1.134779,-0.145914,-0.216663,-0.035430
7.000000,9.000000,2.000000,10.000000,0.000000,4.000000,1.000000,-0.702444,0.740962,1.134779,-0.145914,-0.216663,0.774455
4.000000,15.000000,4.000000,8.000000,3.000000,2.000000,1.000000,-1.435558,1.059461,-0.031325,-0.145914,-0.216663,-0.440373
4.000000,9.000000,2.000000,4.000000,5.000000,4.000000,0.000000,0.617163,0.928924,1.134779,-0.145914,-0.216663,-0.035430
4.000000,15.000000,4.000000,1.000000,3.000000,4.000000,0.000000,-1.362247,-0.739803,-0.031325,-0.145914,4.049270,-1.007292
4.000000,7.000000,2.000000,1.000000,0.000000,4.000000,1.000000,-0.555821,-0.709106,0.746077,-0.145914,-0.216663,-0.035430
0.000000,11.000000,2.000000,0.000000,0.000000,4.000000,1.000000,-0.262575,-0.572978,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,15.000000,0.000000,3.000000,1.000000,4.000000,1.000000,0.030671,1.667080,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,7.000000,4.000000,12.000000,1.000000,4.000000,0.000000,-0.775755,-1.138446,0.746077,-0.145914,-0.216663,1.584340
4.000000,11.000000,4.000000,8.000000,1.000000,4.000000,0.000000,-1.069001,-1.387602,-0.420027,-0.145914,4.155980,-0.035430
6.000000,11.000000,2.000000,3.000000,0.000000,4.000000,1.000000,-0.042640,-0.651805,-0.420027,0.447970,-0.216663,-0.440373
4.000000,9.000000,2.000000,12.000000,0.000000,4.000000,1.000000,-0.115952,0.610339,1.134779,-0.145914,-0.216663,0.774455
4.000000,7.000000,0.000000,13.000000,1.000000,2.000000,0.000000,0.543851,-0.412957,0.746077,-0.145914,-0.216663,-0.359384
1.000000,12.000000,2.000000,10.000000,0.000000,4.000000,1.000000,-0.042640,-0.604926,1.523480,-0.145914,-0.216663,-0.035430
6.000000,11.000000,2.000000,3.000000,0.000000,4.000000,1.000000,0.323917,-1.258779,-0.420027,-0.145914,-0.216663,1.584340
4.000000,8.000000,2.000000,1.000000,5.000000,4.000000,0.000000,-0.849066,-0.252537,0.357376,-0.145914,-0.216663,-0.440373
4.000000,15.000000,4.000000,12.000000,3.000000,4.000000,1.000000,-1.362247,-1.472994,-0.031325,-0.145914,-0.216663,-1.655200
4.000000,15.000000,2.000000,3.000000,0.000000,1.000000,1.000000,0.763786,-1.021418,-0.031325,-0.145914,-0.216663,-0.035430
5.000000,11.000000,2.000000,3.000000,0.000000,4.000000,1.000000,1.643523,-1.166935,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,15.000000,4.000000,12.000000,3.000000,4.000000,0.000000,-0.849066,0.407399,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,15.000000,4.000000,8.000000,3.000000,4.000000,1.000000,-1.435558,1.204059,-0.031325,-0.145914,-0.216663,-0.845315
4.000000,8.000000,4.000000,10.000000,1.000000,4.000000,0.000000,0.470540,0.064446,0.357376,-0.145914,3.664616,-0.035430
4.000000,15.000000,4.000000,13.000000,2.000000,4.000000,1.000000,2.303326,-0.799690,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,14.000000,4.000000,2.000000,0.000000,-0.555821,-0.037592,-0.420027,-0.145914,-0.216663,-0.845315
4.000000,15.000000,2.000000,8.000000,0.000000,4.000000,1.000000,-1.215624,-0.136505,-0.031325,-0.145914,-0.216663,-1.331246
4.000000,11.000000,6.000000,8.000000,4.000000,4.000000,0.000000,-0.189263,-0.772054,-0.420027,-0.145914,-0.216663,-1.331246
4.000000,1.000000,2.000000,3.000000,0.000000,4.000000,1.000000,1.863458,-0.081004,-1.197429,-0.145914,5.190823,-0.035430
0.000000,15.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.323917,-0.143250,-0.031325,-0.145914,-0.216663,-0.035430
2.000000,15.000000,0.000000,1.000000,4.000000,4.000000,0.000000,0.617163,-0.035745,-0.031325,-0.145914,-0.216663,-0.197407
4.000000,11.000000,4.000000,1.000000,1.000000,4.000000,0.000000,-0.335886,0.079596,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,9.000000,4.000000,4.000000,2.000000,1.000000,0.000000,-0.409198,-0.253712,1.134779,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,3.000000,3.000000,4.000000,1.000000,-1.288935,1.007845,-0.420027,-0.145914,-0.216663,-0.440373
0.000000,11.000000,0.000000,0.000000,1.000000,4.000000,1.000000,0.983720,0.598032,-0.420027,-0.145914,-0.216663,0.369513
4.000000,11.000000,2.000000,3.000000,0.000000,4.000000,1.000000,0.690474,-0.019582,-0.420027,-0.145914,-0.216663,0.450501
4.000000,9.000000,4.000000,6.000000,1.000000,4.000000,1.000000,-1.142312,0.234587,1.134779,-0.145914,-0.216663,-0.035430
6.000000,15.000000,5.000000,12.000000,4.000000,2.000000,1.000000,2.376638,2.884382,-0.031325,-0.145914,4.289989,-3.112994
4.000000,11.000000,0.000000,3.000000,1.000000,4.000000,1.000000,-0.702444,0.016610,-0.420027,-0.145914,-0.216663,1.584340
4.000000,9.000000,5.000000,8.000000,2.000000,2.000000,1.000000,0.250605,0.366413,1.134779,-0.145914,-0.216663,0.774455
0.000000,3.000000,0.000000,0.000000,1.000000,4.000000,0.000000,2.156703,-1.435031,-3.140936,-0.145914,-0.216663,-1.655200
4.000000,11.000000,4.000000,8.000000,4.000000,4.000000,0.000000,-0.995689,0.596602,-0.420027,-0.145914,-0.216663,-0.035430
5.000000,12.000000,0.000000,4.000000,4.000000,1.000000,0.000000,0.397228,-1.055517,1.523480,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,4.000000,1.000000,1.000000,0.000000,-0.775755,-0.960347,-0.420027,-0.145914,-0.216663,-0.035430
6.000000,12.000000,2.000000,12.000000,0.000000,4.000000,1.000000,0.470540,0.107043,1.523480,-0.145914,-0.216663,-0.035430
4.000000,15.000000,0.000000,8.000000,4.000000,4.000000,0.000000,-0.189263,0.164619,-0.031325,-0.145914,-0.216663,-0.035430
1.000000,7.000000,4.000000,4.000000,1.000000,4.000000,1.000000,0.030671,0.433008,0.746077,-0.145914,-0.216663,0.126547
7.000000,12.000000,6.000000,11.000000,4.000000,4.000000,1.000000,0.543851,-0.825726,1.523480,-0.145914,-0.216663,-0.035430
4.000000,1.000000,4.000000,6.000000,3.000000,4.000000,1.000000,-1.508870,-1.553356,-1.197429,-0.145914,-0.216663,-1.979155
2.000000,8.000000,6.000000,10.000000,1.000000,4.000000,0.000000,2.010080,-1.278619,0.357376,-0.145914,-0.216663,-1.655200
4.000000,11.000000,4.000000,8.000000,1.000000,4.000000,1.000000,-0.849066,-0.614211,-0.420027,-0.145914,4.696977,-0.035430
7.000000,11.000000,2.000000,11.000000,0.000000,4.000000,1.000000,-0.775755,-0.136969,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,15.000000,2.000000,12.000000,0.000000,4.000000,1.000000,0.910409,-0.887934,-0.031325,-0.145914,4.689532,-0.035430
4.000000,9.000000,4.000000,3.000000,1.000000,4.000000,1.000000,-0.849066,2.257247,1.134779,-0.145914,-0.216663,0.774455
7.000000,9.000000,2.000000,10.000000,0.000000,4.000000,1.000000,-0.775755,-0.380469,1.134779,-0.145914,-0.216663,-0.035430
4.000000,11.000000,3.000000,12.000000,4.000000,4.000000,0.000000,-0.849066,0.606663,-0.420027,-0.145914,-0.216663,-1.250258
4.000000,11.000000,4.000000,3.000000,3.000000,2.000000,1.000000,-1.288935,1.166995,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,6.000000,1.000000,2.000000,1.000000,-0.335886,2.785413,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,11.000000,4.000000,8.000000,3.000000,4.000000,1.000000,-1.508870,-0.055442,-0.420027,-0.145914,-0.216663,-2.303109
4.000000,9.000000,2.000000,10.000000,0.000000,4.000000,1.000000,-0.409198,-1.444912,1.134779,-0.145914,-0.216663,1.989283
2.000000,15.000000,2.000000,4.000000,0.000000,2.000000,1.000000,0.397228,-0.079943,-0.031325,-0.145914,-0.216663,-0.197407
4.000000,15.000000,0.000000,1.000000,1.000000,4.000000,0.000000,0.323917,-0.712488,-0.031325,-0.145914,-0.216663,-0.035430
4.000000,15.000000,4.000000,3.000000,1.000000,2.000000,1.000000,-0.629132,4.206234,-0.031325,-0.145914,-0.216663,0.369513
4.000000,5.000000,2.000000,7.000000,0.000000,4.000000,1.000000,0.103982,0.915110,-2.363533,-0.145914,-0.216663,-0.035430
1.000000,15.000000,2.000000,1.000000,0.000000,4.000000,1.000000,-0.115952,-1.522791,-0.031325,-0.145914,-0.216663,0.126547
4.000000,11.000000,2.000000,1.000000,0.000000,2.000000,1.000000,-0.335886,1.082427,-0.420027,-0.145914,-0.216663,-0.035430
6.000000,9.000000,0.000000,4.000000,1.000000,4.000000,0.000000,0.177294,-0.442005,1.134779,-0.145914,-0.216663,-0.035430
0.000000,9.000000,0.000000,0.000000,1.000000,4.000000,0.000000,1.057031,-0.518027,1.134779,-0.145914,-0.216663,0.774455
4.000000,12.000000,2.000000,10.000000,5.000000,4.000000,0.000000,-0.555821,-0.851306,1.523480,-0.145914,-0.216663,0.774455
7.000000,10.000000,2.000000,10.000000,0.000000,4.000000,1.000000,1.423589,-0.759983,2.300883,-0.145914,-0.216663,-3.193982
4.000000,15.000000,0.000000,7.000000,1.000000,2.000000,0.000000,-0.042640,-0.327432,-0.031325,-0.145914,-0.216663,-1.007292
4.000000,15.000000,2.000000,7.000000,0.000000,4.000000,1.000000,-1.069001,-0.286266,-0.031325,-0.145914,-0.216663,-0.035430
2.000000,9.000000,2.000000,3.000000,0.000000,2.000000,1.000000,0.177294,3.165647,1.134779,-0.145914,-0.216663,-0.035430
4.000000,15.000000,2.000000,13.000000,0.000000,4.000000,1.000000,0.617163,-0.652241,-0.031325,-0.145914,-0.216663,0.369513
1.000000,9.000000,2.000000,13.000000,0.000000,4.000000,1.000000,0.177294,-0.559193,1.134779,-0.145914,-0.216663,-1.331246
4.000000,4.000000,2.000000,14.000000,2.000000,4.000000,1.000000,-1.142312,0.072054,-2.752235,-0.145914,-0.216663,-0.035430
4.000000,15.000000,0.000000,3.000000,1.000000,4.000000,1.000000,-0.189263,-0.856555,-0.031325,-0.145914,-0.216663,-0.035430
1.000000,12.000000,4.000000,4.000000,1.000000,4.000000,0.000000,0.103982,-1.259964,1.523480,1.761120,-0.216663,1.179398
4.000000,12.000000,2.000000,10.000000,2.000000,4.000000,1.000000,-0.262575,-0.481200,1.523480,0.842267,-0.216663,-0.035430
6.000000,11.000000,4.000000,12.000000,1.000000,4.000000,1.000000,-1.069001,-1.486154,-0.420027,-0.145914,-0.216663,-0.035430
4.000000,12.000000,4.000000,10.000000,1.000000,4.000000,0.000000,-0.922378,1.966261,1.523480,-0.145914,4.438887,-0.035430
0.000000,11.000000,4.000000,0.000000,3.000000,4.000000,1.000000,-1.435558,-0.181233,-0.420027,-0.145914,-0.216663,-0.035430
